一		一
思う	見せたいと	くらいですよ
くらいですよ	思う	結いましてね」
文金の		高島田に
高島田に	文金の	結いましてね」
髪を		結いましてね」
結いましてね」	あるんでしょうか」,くらいですよ,高島田に,髪を	「へえー」と
「へえー」と	結いましてね」	取られている
細君は		取られている
あっけに		取られている
取られている	「へえー」と,細君は,あっけに	取られている
「這入って		見ると
見ると	「這入って	切ってあって
八畳の		真中に
真中に	八畳の	切ってあって
大きな		囲炉裏が
囲炉裏が	大きな	切ってあって
切ってあって	見ると,真中に,囲炉裏が	坐ったんですがね
その		周りに
周りに	その	坐ったんですがね
娘と		娘の
娘の	娘と	爺さんと
爺さんと	娘の	婆さんと
婆さんと	爺さんと	僕と
僕と	婆さんと	坐ったんですがね
四人		坐ったんですがね
坐ったんですがね	切ってあって,周りに,僕と,四人	坐ったんですがね
さぞ		御減りでしょうと
御腹が		御減りでしょうと
御減りでしょうと	さぞ,御腹が	云いますから
云いますから	御減りでしょうと	請求したんです
何でも		善いから
善いから	何でも	請求したんです
早く		食わせ給えと
食わせ給えと	早く	請求したんです
請求したんです	云いますから,善いから,食わせ給えと	請求したんです
すると		云うんです
爺さんが		御客さまだから
せっかくの		御客さまだから
御客さまだから	爺さんが,せっかくの	炊いて上げようと
蛇飯でも		炊いて上げようと
炊いて上げようと	御客さまだから,蛇飯でも	云うんです
云うんです	すると,炊いて上げようと	云うんです
さあ		ところだから
これからが		取り掛る
いよいよ		取り掛る
失恋に		取り掛る
取り掛る	これからが,いよいよ,失恋に	ところだから
ところだから	さあ,取り掛る	聴きたまえ」
しっかりして		聴きたまえ」
聴きたまえ」	ところだから,しっかりして	いやしますまい」
「先生		しっかりして
しっかりして	「先生	聴く
聴く	しっかりして	事は
事は	聴く	聴きますが
聴きますが	事は	いやしますまい」
なんぼ越後の		国だって
国だって	なんぼ越後の	いやしますまい」
冬		蛇が
蛇が	冬	いやしますまい」
いやしますまい」	聴きたまえ」,聴きますが,国だって,蛇が	質問だよ
「うん		質問だよ
そりゃ		質問だよ
一応		もっともな
もっともな	一応	質問だよ
質問だよ	いやしますまい」,「うん,そりゃ,もっともな	質問だよ
しかし		拘泥してはいられないからね
こんな		話しに
詩的な		話しに
話しに	こんな,詩的な	なると
なると	話しに	拘泥してはいられないからね
そう		拘泥してはいられないからね
理窟にばかり		拘泥してはいられないからね
拘泥してはいられないからね	しかし,なると,そう,理窟にばかり	拘泥してはいられないからね
鏡花の		小説にゃ雪の
小説にゃ雪の	鏡花の	中から
中から	小説にゃ雪の	出てくるじゃないか」と
蟹が		出てくるじゃないか」と
出てくるじゃないか」と	中から,蟹が	云ったら
云ったら	出てくるじゃないか」と	復した
寒月君は		復した
「なるほど」と		云った
云った	「なるほど」と	きりまた
きりまた	云った	復した
謹聴の		態度に
態度に	謹聴の	復した
復した	云ったら,寒月君は,きりまた,態度に	復した
「その		時分の
時分の	「その	僕は
僕は	時分の	乙だ
随分		隊長で
悪もの食いの		隊長で
隊長で	随分,悪もの食いの	乙だ
蝗		なめくじ
なめくじ	蝗	赤蛙などは
赤蛙などは	なめくじ	ところだから
食い厭きていた		くらいな
くらいな	食い厭きていた	ところだから
ところだから	赤蛙などは,くらいな	乙だ
蛇飯は		乙だ
乙だ	僕は,隊長で,ところだから,蛇飯は	乙だ
早速		なろうと
御馳走に		なろうと
なろうと	早速,御馳走に	した
爺さんに		した
返事を		した
した	なろうと,爺さんに,返事を	した
そこで		かけて
爺さん囲炉裏の		上へ
上へ	爺さん囲炉裏の	かけて
鍋を		かけて
かけて	そこで,上へ,鍋を	煮出した
その		中へ
中へ	その	入れて
米を		入れて
入れて	中へ,米を	煮出した
ぐずぐず		煮出した
煮出した	かけて,入れて,ぐずぐず	ものだね
ものだね	煮出した	ものだね
不思議な		事には
事には	不思議な	見ると
その		鍋の
鍋の	その	蓋を
蓋を	鍋の	見ると
見ると	事には,蓋を	あいている
大小		十個ばかりの
十個ばかりの	大小	穴が
穴が	十個ばかりの	あいている
あいている	見ると,穴が	あいている
その		穴から
穴から	その	吹くから
湯気が		吹くから
ぷうぷう		吹くから
吹くから	穴から,湯気が,ぷうぷう	帰って来た
旨い		工夫を
工夫を	旨い	した
した	工夫を	ものだ
ものだ	した	感心だと
田舎に		しては
しては	田舎に	感心だと
感心だと	ものだ,しては	見ていると
見ていると	感心だと	帰って来た
爺さん		立って
ふと		立って
立って	爺さん,ふと	行ったが
どこかへ		出て
出て	どこかへ	行ったが
行ったが	立って,出て	すると
しばらく		すると
すると	行ったが,しばらく	帰って来た
大きな		笊を
笊を	大きな	抱い込んで
小脇に		抱い込んで
抱い込んで	笊を,小脇に	帰って来た
帰って来た	吹くから,見ていると,すると,抱い込んで	帰って来た
何気なく		置いたから
これを		置いたから
囲炉裏の		傍へ
傍へ	囲炉裏の	置いたから
置いたから	何気なく,これを,傍へ	見ると——いたね
その		中を
中を	その	覗いて
覗いて	中を	見ると——いたね
見ると——いたね	置いたから,覗いて	見ると——いたね
長い		奴が
奴が	長い	まっていましたね」
寒い		もんだから
もんだから	寒い	まっていましたね」
御		やって
互に		やって
とぐろの		捲きくらを
捲きくらを	とぐろの	やって
やって	御,互に,捲きくらを	まっていましたね」
塊		まっていましたね」
まっていましたね」	奴が,もんだから,やって,塊	なさいよ
「もう		御話しは
そんな		御話しは
御話しは	「もう,そんな	なさいよ
廃しに		なさいよ
なさいよ	まっていましたね」,御話しは,廃しに	なさいよ
厭らしい」と		寄せる
細君は		寄せる
眉に		寄せる
八の		字を
字を	八の	寄せる
寄せる	厭らしい」と,細君は,眉に,字を	寄せる
「どうして		なるんだから
これが		なるんだから
失恋の		大源因に
大源因に	失恋の	なるんだから
なるんだから	「どうして,これが,大源因に	廃せませんや
なかなか		廃せませんや
廃せませんや	なるんだから,なかなか	廃せませんや
爺さんは		したが
やがて		とって
左手に		とって
鍋の		蓋を
蓋を	鍋の	とって
とって	やがて,左手に,蓋を	つかまえて
右手に		まった
例の		塊
塊	例の	まった
まった	右手に,塊	奴を
長い		奴を
奴を	まった,長い	つかまえて
無雑作に		つかまえて
つかまえて	とって,奴を,無雑作に	放り込んで
いきなり		放り込んで
鍋の		中へ
中へ	鍋の	放り込んで
放り込んで	つかまえて,いきなり,中へ	したが
すぐ		したが
上から		したが
蓋を		したが
したが	爺さんは,放り込んで,すぐ,上から,蓋を	思ったよ」
さすがの		僕も
僕も	さすがの	思ったよ」
その		時ばかりは
時ばかりは	その	思ったよ」
はっと		塞ったかと
息の		穴が
穴が	息の	塞ったかと
塞ったかと	はっと,穴が	思ったよ」
思ったよ」	したが,僕も,時ばかりは,塞ったかと	なさいよ
「もう		なさいよ
御やめに		なさいよ
なさいよ	思ったよ」,「もう,御やめに	なさいよ
気味の		悪るい」と
悪るい」と	気味の	怖がっている
細君		怖がっている
しきりに		怖がっている
怖がっている	悪るい」と,細君,しきりに	怖がっている
「もう少しで		なるから
失恋に		なるから
なるから	「もう少しで,失恋に	辛抱していらっしゃい
しばらく		辛抱していらっしゃい
辛抱していらっしゃい	なるから,しばらく	辛抱していらっしゃい
すると		驚ろきましたよ
一分		立つか
立つか	一分	立たない
立たない	立つか	うちに
うちに	立たない	出ましたのには
蓋の		穴から
穴から	蓋の	出ましたのには
鎌首が		出ましたのには
ひょいと		一つ
一つ	ひょいと	出ましたのには
出ましたのには	うちに,穴から,鎌首が,一つ	驚ろきましたよ
驚ろきましたよ	すると,出ましたのには	驚ろきましたよ
やあ		出たなと
出たなと	やあ	思うと
思うと	出たなと	出した
隣の		穴からもまた
穴からもまた	隣の	出した
ひょいと		出した
顔を		出した
出した	思うと,穴からもまた,ひょいと,顔を	出した
また		出る
出たよと		云う
云う	出たよと	うち
うち	云う	出る
あちらからも		出る
出る	また,うち,あちらからも	出る
こちらからも		出る
出る	こちらからも	出る
とうとう		なってしまった」
鍋中蛇の		面だらけに
面だらけに	鍋中蛇の	なってしまった」
なってしまった」	とうとう,面だらけに	出すんだい」
「なんで		出すんだい」
そんなに		出すんだい」
首を		出すんだい」
出すんだい」	なってしまった」,「なんで,そんなに,首を	這い出そうとするのさ
「鍋の		中が
中が	「鍋の	熱いから
熱いから	中が	這い出そうとするのさ
苦しまぎれに		這い出そうとするのさ
這い出そうとするのさ	出すんだい」,熱いから,苦しまぎれに	這い出そうとするのさ
やがて		引く
爺さんは		云うと
もう		よかろう
よかろう	もう	引っ張らっしとか
引っ張らっしとか	よかろう	云うと
何とか		云うと
云うと	爺さんは,引っ張らっしとか,何とか	引く
婆さんはは		答える
あーと		答える
答える	婆さんはは,あーと	引く
娘は		引く
あいと		して
挨拶を		して
して	あいと,挨拶を	引く
名々に		持って
蛇の		頭を
頭を	蛇の	持って
持って	名々に,頭を	引く
ぐいと		引く
引く	やがて,云うと,答える,娘は,して,持って,ぐいと	引く
肉は		残るが
鍋の		中に
中に	鍋の	残るが
残るが	肉は,中に	抜け出してくる」
骨だけは		引くと
奇麗に		離れて
離れて	奇麗に	引くと
頭を		引くと
引くと	骨だけは,離れて,頭を	長いのが
共に		長いのが
長いのが	引くと,共に	面白いように
面白いように	長いのが	抜け出してくる」
抜け出してくる」	残るが,面白いように	骨抜きですね」と
「蛇の		骨抜きですね」と
骨抜きですね」と	抜け出してくる」,「蛇の	笑いながら
寒月君が		笑いながら
笑いながら	骨抜きですね」と,寒月君が	聞くと
聞くと	笑いながら	やるじゃないか
「全くの		事骨抜だ
事骨抜だ	「全くの	事を
器用な		事を
事を	事骨抜だ,器用な	やるじゃないか
やるじゃないか	聞くと,事を	やるじゃないか
それから		取って
蓋を		取って
取って	それから,蓋を	掻き交ぜて
杓子で		もって
もって	杓子で	掻き交ぜて
飯と		肉を
肉を	飯と	掻き交ぜて
矢鱈に		掻き交ぜて
掻き交ぜて	取って,もって,肉を,矢鱈に	来た」
さあ		召し上がれと
召し上がれと	さあ	来た」
来た」	掻き交ぜて,召し上がれと	かい」と
「食ったの		かい」と
かい」と	来た」,「食ったの	尋ねると
主人が		尋ねると
冷淡に		尋ねると
尋ねると	かい」と,主人が,冷淡に	こぼす
細君は		こぼす
苦い		顔を
顔を	苦い	して
して	顔を	こぼす
「もう		廃しに
廃しに	「もう	なさいよ
なさいよ	廃しに	たべられやしない」と
胸が		悪る
悪る	胸が	くって
くって	悪る	たべられやしない」と
御飯も		たべられやしない」と
何も		たべられやしない」と
たべられやしない」と	なさいよ,くって,御飯も,何も	こぼす
愚痴を		こぼす
こぼす	尋ねると,細君は,して,たべられやしない」と,愚痴を	こぼす
「奥さんは		召し上がらんから
蛇飯を		召し上がらんから
召し上がらんから	「奥さんは,蛇飯を	おっしゃるが
そんな		事を
事を	そんな	おっしゃるが
おっしゃるが	召し上がらんから,事を	忘れられませんぜ」
まあ		たべて
一遍		たべて
たべて	まあ,一遍	ご覧なさい
ご覧なさい	たべて	忘れられませんぜ」
あの		味ばかりは
味ばかりは	あの	忘れられませんぜ」
生涯		忘れられませんぜ」
忘れられませんぜ」	おっしゃるが,ご覧なさい,味ばかりは,生涯	食べるもんですか」
「おお		いやだ
いやだ	「おお	食べるもんですか」
誰が		食べるもんですか」
食べるもんですか」	忘れられませんぜ」,いやだ,誰が	寝てしまった」
「そこで		頂戴し
充分		頂戴し
御饌も		頂戴し
頂戴し	「そこで,充分,御饌も	忘れるし
寒さも		忘れるし
忘れるし	頂戴し,寒さも	見るし
娘の		顔も
顔も	娘の	見るし
遠慮なく		見るし
見るし	忘れるし,顔も,遠慮なく	ないと
もう		思いおく
思いおく	もう	事は
事は	思いおく	ないと
ないと	見るし,事は	考えていると
考えていると	ないと	云うので
御休みなさいましと		云うので
云うので	考えていると,御休みなさいましと	寝てしまった」
旅の		労れもある
労れもある	旅の	事だから
事だから	労れもある	寝てしまった」
仰に従って		なると
ごろりと		なると
横に		なると
なると	仰に従って,ごろりと,横に	訳だが
すまん		訳だが
訳だが	なると,すまん	寝てしまった」
前後を		忘却して
忘却して	前後を	寝てしまった」
寝てしまった」	食べるもんですか」,云うので,事だから,訳だが,忘却して	なさいました」と
「それから		なさいました」と
どう		なさいました」と
なさいました」と	寝てしまった」,「それから,どう	催促する
今度は		催促する
細君の		方から
方から	細君の	催促する
催促する	なさいました」と,今度は,方から	催促する
「それから		なって
明朝に		なって
なって	「それから,明朝に	覚してからが
眼を		覚してからが
覚してからが	なって,眼を	さあ」
失恋で		さあ」
さあ」	覚してからが,失恋で	なさったんですか」
「どうか		なさったんですか」
なさったんですか」	さあ」,「どうか	しやしませんがね
「いえ		しやしませんがね
別に		しやしませんがね
どうも		しやしませんがね
しやしませんがね	なさったんですか」,「いえ,別に,どうも	しやしませんがね
朝		起きて
起きて	朝	ふかしながら
巻煙草を		ふかしながら
ふかしながら	起きて,巻煙草を	見ていると
裏の		窓から
窓から	裏の	見ていると
見ていると	ふかしながら,窓から	聞く
向うの		筧の
筧の	向うの	傍で
傍で	筧の	さあ」
薬缶頭が		洗っているんで
顔を		洗っているんで
洗っているんで	薬缶頭が,顔を	さあ」
さあ」	傍で,洗っているんで	婆さんか」と
「爺さんか		婆さんか」と
婆さんか」と	さあ」,「爺さんか	聞く
主人が		聞く
聞く	見ていると,婆さんか」と,主人が	聞く
「それがさ		識別しにくかったから
僕にも		識別しにくかったから
識別しにくかったから	「それがさ,僕にも	拝見していて
しばらく		拝見していて
拝見していて	識別しにくかったから,しばらく	驚ろいたね
その		薬缶が
薬缶が	その	向く
こちらを		向く
向く	薬缶が,こちらを	段に
段に	向く	なって
なって	段に	驚ろいたね
驚ろいたね	拝見していて,なって	驚ろいたね
それが		もの」
僕の		初恋を
初恋を	僕の	した
した	初恋を	昨夜の
昨夜の	した	娘なんだ
娘なんだ	昨夜の	もの」
もの」	それが,娘なんだ	島田さ
「だって		云ったじゃないか」
娘は		結っていると
島田に		結っていると
結っていると	娘は,島田に	云ったじゃないか」
さっき		云ったじゃないか」
云ったじゃないか」	「だって,結っていると,さっき	島田さ
「前夜は		島田さ
島田さ		島田さ
しかも		見事な
見事な	しかも	島田さ
島田さ	もの」,云ったじゃないか」,「前夜は,島田さ,見事な	島田さ
ところが		丸薬缶さ」
翌朝は		丸薬缶さ」
丸薬缶さ」	ところが,翌朝は	あ」と
「人を		馬鹿にして
馬鹿にして	「人を	いら
いら	馬鹿にして	あ」と
あ」と	丸薬缶さ」,いら	そらす
主人は		そらす
例によって		そらす
天井の		方へ
方へ	天井の	そらす
視線を		そらす
そらす	あ」と,主人は,例によって,方へ,視線を	そらす
「僕も		怖くなったから
不思議の		怖くなったから
極		怖くなったから
内心		怖くなったから
少々		怖くなったから
怖くなったから	「僕も,不思議の,極,内心,少々	窺っていると
なお		窺っていると
余所ながら		窺っていると
容子を		窺っていると
窺っていると	怖くなったから,なお,余所ながら,容子を	思った
薬缶は		思った
ようやく		洗い
顔を		洗い
洗い	ようやく,顔を	了って
了って	洗い	被って
傍えの		石の
石の	傍えの	上に
上に	石の	置いてあった
置いてあった	上に	高島田の
高島田の	置いてあった	鬘を
鬘を	高島田の	被って
無雑作に		被って
被って	了って,鬘を,無雑作に	這入ったんでなる
すまして		這入ったんでなる
うちへ		這入ったんでなる
這入ったんでなる	被って,すまして,うちへ	ほどと
ほどと	這入ったんでなる	思った
思った	窺っていると,薬缶は,ほどと	思った
なる		ほどとは
ほどとは	なる	思ったような
思ったような	ほどとは	ものの
ものの	思ったような	時から
その		時から
時から	ものの,その	なってしまった」
とうとう		かこつ
失恋の		果敢
果敢	失恋の	なき
なき	果敢	運命を
運命を	なき	かこつ
かこつ	とうとう,運命を	身と
身と	かこつ	なってしまった」
なってしまった」	時から,身と	もんだ
「くだらない		失恋も
失恋も	「くだらない	あった
あった	失恋も	もんだ
もんだ	なってしまった」,あった	もんだ
ねえ		いいんだよ」と
寒月君		それだから
それだから	寒月君	いいんだよ」と
失恋でも		いいんだよ」と
こんなに		陽気で
陽気で	こんなに	いいんだよ」と
元気が		いいんだよ」と
いいんだよ」と	ねえ,それだから,失恋でも,陽気で,元気が	向って
主人が		向って
寒月君に		向って
向って	いいんだよ」と,主人が,寒月君に	評すると
迷亭君の		失恋を
失恋を	迷亭君の	評すると
評すると	向って,失恋を	恨事ですねえ
寒月君は		恨事ですねえ
「しかし		恨事ですねえ
その		娘が
娘が	その	丸薬缶でなくって
丸薬缶でなくって	娘が	連れて
めでたく		連れて
東京へでも		連れて
連れて	丸薬缶でなくって,めでたく,東京へでも	なったら
御帰りに		なったら
なったら	連れて,御帰りに	恨事ですねえ
先生は		恨事ですねえ
なお		元気かも知れませんよ
元気かも知れませんよ	なお	禿であったのは
とにかく		禿であったのは
せっかくの		娘が
娘が	せっかくの	禿であったのは
禿であったのは	元気かも知れませんよ,とにかく,娘が	恨事ですねえ
千秋の		恨事ですねえ
恨事ですねえ	評すると,寒月君は,「しかし,なったら,先生は,禿であったのは,千秋の	恨事ですねえ
それにしても		思う
そんな		女が
若い		女が
女が	そんな,若い	どうして
どうして	女が	抜けてしまったんでしょう」
毛が		抜けてしまったんでしょう」
抜けてしまったんでしょう」	どうして,毛が	思う
「僕も		考えたんだが
それについては		考えたんだが
だんだん		考えたんだが
考えたんだが	「僕も,それについては,だんだん	相違ないと
全く		食い過ぎた
蛇飯を		食い過ぎた
食い過ぎた	全く,蛇飯を	せいに
せいに	食い過ぎた	相違ないと
相違ないと	考えたんだが,せいに	思う
思う	それにしても,抜けてしまったんでしょう」,相違ないと	思う
蛇飯て		のぼせるからね」
え		のぼせるからね」
奴は		のぼせるからね」
のぼせるからね」	蛇飯て,え,奴は	結構でございましたね」
「しかし		結構でございましたね」
あなたは		結構でございましたね」
どこも		なくて
何とも		なくて
なくて	どこも,何とも	結構でございましたね」
結構でございましたね」	のぼせるからね」,「しかし,あなたは,なくて	なりました」と
「僕は		すんだが
禿には		ならずに
ならずに	禿には	すんだが
すんだが	「僕は,ならずに	なりました」と
その		代りに
代りに	その	なりました」と
この		通り
通り	この	なりました」と
その		時から
時から	その	なりました」と
近眼に		なりました」と
なりました」と	結構でございましたね」,すんだが,代りに,通り,時から,近眼に	拭いている
金縁の		眼鏡を
眼鏡を	金縁の	とって
とって	眼鏡を	拭いている
ハンケチで		拭いている
叮嚀に		拭いている
拭いている	なりました」と,とって,ハンケチで,叮嚀に	拭いている
しばらく		して
して	しばらく	思い出したように
主人は		思い出したように
思い出したように	して,主人は	見る
「全体		神秘的なんだい」と
どこが		神秘的なんだい」と
神秘的なんだい」と	「全体,どこが	聞いて
念の		ために
ために	念の	聞いて
聞いて	神秘的なんだい」と,ために	見る
見る	思い出したように,聞いて	見る
「あの		鬘は
鬘は	「あの	買ったのか
どこで		買ったのか
買ったのか	鬘は,どこで	神秘さ」と
拾ったのかどう		考えても
考えても	拾ったのかどう	分らないから
未だに		分らないから
分らないから	考えても,未だに	神秘さ」と
そこが		神秘さ」と
神秘さ」と	買ったのか,分らないから,そこが	かける
迷亭君はまた		かける
眼鏡を		かける
元のごとく		かける
鼻の		上へ
上へ	鼻の	かける
かける	神秘さ」と,迷亭君はまた,眼鏡を,元のごとく,上へ	かける
「まるで		聞くようでござん
噺し家の		話を
話を	噺し家の	聞くようでござん
聞くようでござん	「まるで,話を	すね」とは
すね」とは	聞くようでござん	批評であった
細君の		批評であった
批評であった	すね」とは,細君の	批評であった
　迷亭の		駄弁も
駄弁も	　迷亭の	告げたから
これで		告げたから
一段落を		告げたから
告げたから	駄弁も,これで,一段落を	やめるかと
もう		やめるかと
やめるかと	告げたから,もう	ほか
思いの		ほか
ほか	やめるかと,思いの	しゃべり出した
先生は		嵌められない
猿轡でも		嵌められない
嵌められない	先生は,猿轡でも	うちは
うちは	嵌められない	性と
とうてい		黙っている
黙っている	とうてい	事が
事が	黙っている	出来ぬ
出来ぬ	事が	性と
性と	うちは,出来ぬ	見えてまた
見えてまた	性と	しゃべり出した
次のような		事を
事を	次のような	しゃべり出した
しゃべり出した	ほか,見えてまた,事を	しゃべり出した
「僕の		失恋も
失恋も	「僕の	経験だが
苦い		経験だが
経験だが	失恋も,苦い	険呑だよ
あの		時
時	あの	貰ったが
あの		薬缶を
薬缶を	あの	知らずに
知らずに	薬缶を	貰ったが
貰ったが	時,知らずに	険呑だよ
最後生涯の		目障りに
目障りに	最後生涯の	なるんだから
なるんだから	目障りに	険呑だよ
よく		考えないと
考えないと	よく	険呑だよ
険呑だよ	経験だが,貰ったが,なるんだから,考えないと	険呑だよ
結婚なんかは		ある者だから
いざと		云う
云う	いざと	間際に
間際に	云う	なって
なって	間際に	飛んだ
飛んだ	なって	ところに
ところに	飛んだ	隠れているのを
傷口が		隠れているのを
隠れているのを	ところに,傷口が	見出す
見出す	隠れているのを	事が
事が	見出す	ある者だから
ある者だから	結婚なんかは,事が	ある者だから
寒月君なども		磨るがいいよ」と
そんなに		憧憬したり※※したり
憧憬したり※※したり	そんなに	むずかしがらないで
独りで		むずかしがらないで
むずかしがらないで	憧憬したり※※したり,独りで	磨るがいいよ」と
篤と		落ちつけて
気を		落ちつけて
落ちつけて	篤と,気を	磨るがいいよ」と
珠を		磨るがいいよ」と
磨るがいいよ」と	寒月君なども,むずかしがらないで,落ちつけて,珠を	述べると
いやに		述べると
異見めいた事を		述べると
述べると	磨るがいいよ」と,いやに,異見めいた事を	する
寒月君は		する
「ええ		磨っていたいんですが
なるべく珠ばかり		磨っていたいんですが
磨っていたいんですが	「ええ,なるべく珠ばかり	弱り切ります」と
向うで		そうさせないんだから
そうさせないんだから	向うで	弱り切ります」と
弱り切ります」と	磨っていたいんですが,そうさせないんだから	辟易したような
わざと		辟易したような
辟易したような	弱り切ります」と,わざと	顔付を
顔付を	辟易したような	する
する	述べると,寒月君は,顔付を	する
「そうさ		騒ぎ立てるんだが
君などは		騒ぎ立てるんだが
先方が		騒ぎ立てるんだが
騒ぎ立てるんだが	「そうさ,君などは,先方が	あるよ
中には		滑稽なのが
滑稽なのが	中には	あるよ
あるよ	騒ぎ立てるんだが,滑稽なのが	あるよ
あの		図書館へ
図書館へ	あの	来た
小便を		しに
しに	小便を	来た
来た	図書館へ,しに	老梅君などに
老梅君などに	来た	なると
なると	老梅君などに	奇だからね」
すこぶる		奇だからね」
奇だからね」	なると,すこぶる	したんだい」と
「どんな		事を
事を	「どんな	したんだい」と
したんだい」と	奇だからね」,事を	調子づいて
主人が		調子づいて
調子づいて	したんだい」と,主人が	承わる
承わる	調子づいて	承わる
「なあに		訳さ
こう		云う
云う	こう	訳さ
訳さ	「なあに,云う	訳さ
先生その		昔
昔	先生その	あるのさ
静岡の		東西館へ
東西館へ	静岡の	泊った
泊った	東西館へ	事が
事が	泊った	あるのさ
あるのさ	昔,事が	あるのさ
——		晩だぜ——
たった		一と
一と	たった	晩だぜ——
晩だぜ——	——,一と	申し込んだのさ
それで		申し込んだのさ
その		晩
晩	その	申し込んだのさ
すぐに		申し込んだのさ
そこの		下女に
下女に	そこの	申し込んだのさ
結婚を		申し込んだのさ
申し込んだのさ	晩だぜ——,それで,晩,すぐに,下女に,結婚を	申し込んだのさ
僕も		呑気だが
随分		呑気だが
呑気だが	僕も,随分	進化しない
まだ		進化しない
あれほどには		進化しない
進化しない	呑気だが,まだ,あれほどには	進化しない
もっとも		出たのが
その		時分には
時分には	その	出たのが
あの		宿屋に
宿屋に	あの	云う
御夏さんと		云う
云う	宿屋に,御夏さんと	別嬪が
有名な		別嬪が
別嬪が	云う,有名な	いて
いて	別嬪が	出たのが
老梅君の		座敷へ
座敷へ	老梅君の	出たのが
出たのが	もっとも,時分には,いて,座敷へ	御夏さんなのだから
ちょうど		御夏さんなのだから
その		御夏さんなのだから
御夏さんなのだから	出たのが,ちょうど,その	ないがね」
無理は		ないがね」
ないがね」	御夏さんなのだから,無理は	ないからな
「無理が		ないどころか
ないどころか	「無理が	同じじゃないか」
君の		何とか峠と
何とか峠と	君の	同じじゃないか」
まるで		同じじゃないか」
同じじゃないか」	ないどころか,何とか峠と,まるで	ないからな
「少し		似ているね
似ているね	「少し	云うと
実を		云うと
云うと	似ているね,実を	ないからな
僕と		老梅とは
老梅とは	僕と	ないからな
そんなに		ないからな
差異は		ないからな
ないからな	ないがね」,同じじゃないか」,云うと,老梅とは,そんなに,差異は	ないからな
とにかく		食いたくなったんだがね」
その		御夏さんに
御夏さんに	その	申し込んで
結婚を		申し込んで
申し込んで	御夏さんに,結婚を	聞かない
まだ		聞かない
返事を		聞かない
聞かない	申し込んで,まだ,返事を	うちに
うちに	聞かない	食いたくなったんだがね」
水瓜が		食いたくなったんだがね」
食いたくなったんだがね」	とにかく,うちに,水瓜が	「何だって？
「何だって？	食いたくなったんだがね」	「何だって？
」と		する
主人が		する
不思議な		顔を
顔を	不思議な	する
する	」と,主人が,顔を	する
主人ばかりではない		寒月も
細君も		寒月も
寒月も	主人ばかりではない,細君も	申し合せたように
申し合せたように	寒月も	ひねって
首を		ひねって
ひねって	申し合せたように,首を	考えて
ちょっと		考えて
考えて	ひねって,ちょっと	見る
見る	考えて	見る
迷亭は		進行させる
構わず		進行させる
どんどん		進行させる
話を		進行させる
進行させる	迷亭は,構わず,どんどん,話を	進行させる
「御夏さんを		呼んで
呼んで	「御夏さんを	あるまいかと
静岡に		あるまいかと
水瓜は		あるまいかと
あるまいかと	呼んで,静岡に,水瓜は	聞くと
聞くと	あるまいかと	持ってくる
御夏さんが		ありますよと
なんぼ静岡だって		ありますよと
水瓜くらいは		ありますよと
ありますよと	御夏さんが,なんぼ静岡だって,水瓜くらいは	持ってくる
御盆に		して
水瓜を		して
山盛りに		して
して	御盆に,水瓜を,山盛りに	持ってくる
持ってくる	聞くと,ありますよと,して	持ってくる
そこで		食ったそうだ
老梅君		食ったそうだ
食ったそうだ	そこで,老梅君	食ったそうだ
山盛りの		水瓜を
水瓜を	山盛りの	平らげて
ことごとく		平らげて
平らげて	水瓜を,ことごとく	待っていると
御夏さんの		返事を
返事を	御夏さんの	待っていると
待っていると	平らげて,返事を	唸ったが
返事の		来ない
来ない	返事の	うちに
うちに	来ない	痛み出してね
腹が		痛み出してね
痛み出してね	うちに,腹が	唸ったが
うーんうーんと		唸ったが
唸ったが	待っていると,痛み出してね,うーんうーんと	連れて来た
少しも		ないからまた
利目が		ないからまた
ないからまた	少しも,利目が	あるまいかと
御夏さんを		呼んで
呼んで	御夏さんを	あるまいかと
今度は		あるまいかと
静岡に		あるまいかと
医者は		あるまいかと
あるまいかと	ないからまた,呼んで,今度は,静岡に,医者は	聞いたら
聞いたら	あるまいかと	連れて来た
御夏さんがまた		ありますよと
なんぼ静岡だって		ありますよと
医者くらいは		ありますよと
ありますよと	御夏さんがまた,なんぼ静岡だって,医者くらいは	云って
云って	ありますよと	連れて来た
天地玄黄とかいう		盗んだような
千字文を		盗んだような
盗んだような	天地玄黄とかいう,千字文を	名前の
名前の	盗んだような	ドクトルを
ドクトルを	名前の	連れて来た
連れて来た	唸ったが,聞いたら,云って,ドクトルを	連れて来た
翌朝に		なって
なって	翌朝に	ありがたいと
腹の		痛みも
痛みも	腹の	とれて
御蔭で		とれて
とれて	痛みも,御蔭で	ありがたいと
ありがたいと	なって,とれて	見せなかったそうだ
出立する		十五分前に
十五分前に	出立する	呼んで
御夏さんを		呼んで
呼んで	十五分前に,御夏さんを	尋ねると
昨日		申し込んだ
申し込んだ	昨日	結婚事件の
結婚事件の	申し込んだ	諾否を
諾否を	結婚事件の	尋ねると
尋ねると	呼んで,諾否を	見せなかったそうだ
御夏さんは		見せなかったそうだ
笑いながら		あります
静岡には		あります
水瓜も		あります
あります	笑いながら,静岡には,水瓜も	ありますが
御医者も		ありますが
ありますが	あります,御医者も	見せなかったそうだ
一夜作りの		御嫁は
御嫁は	一夜作りの	ありませんよと
ありませんよと	御嫁は	出て
出て	ありませんよと	行った
行った	出て	きり顔を
きり顔を	行った	見せなかったそうだ
